# Comments, added manuallyw


CORRECTION,S15,1972,219,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S15,1972,284,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S15,1972,354,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"starts late, but otherwise good"

CORRECTION,S16,1972,114,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,115,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,120,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,126,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,147,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,154,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,168,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"gradient incorrect between 11:34 and 19:37"
CORRECTION,S16,1972,175,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,182,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,189,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,196,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,203,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,210,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,224,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,232,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,238,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,245,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,252,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,259,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,266,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,273,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,280,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,287,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,294,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,301,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,308,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,315,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,323,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,328,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,336,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,343,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"gradient incorrect between 00:00 and 04:44 and between 20:19 and 00:00"
CORRECTION,S16,1972,350,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,357,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S16,1972,365,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"

1973 S12

CORRECTION,S12,1973,003,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"data missing"
CORRECTION,S12,1973,031,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"gradient incorrect between 14:22 and 20:38"
CORRECTION,S12,1973,083,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1973,095,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1973,223,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"
CORRECTION,S12,1973,225,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset"

1973 S14

CORRECTION,S14,1973,051,Comments,,YYYY-MM-DDT00:00.00.000000Z,YYYY-MM-DDT23:59:59.999999Z,,,"frame reset (2)"
